id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_en_0087,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（修飾語を伴って）金額 ②合計 ③（簡単な）計算 ④（up）～を要約する,sum,economy,destroy,elderly,issue,raise,education,focus,1,sum が正解です。意味は「①（修飾語を伴って）金額 ②合計 ③（簡単な）計算 ④（up）～を要約する」。 語源メモ: summus「一番高い」。,経済,2,true
leap_en_0088,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: 予算,budget,company,ruin,female,cheer,serve,knowledge,allow,1,budget が正解です。意味は「予算」。 語源メモ: bulga（財布）＝「お財布」。,経済,2,true
leap_en_0089,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①（会費，遊園地などの）料金 ②（専門職への）謝礼,fee,task,danger,head,encourage,pour,uniform,admit,1,fee が正解です。意味は「①（会費，遊園地などの）料金 ②（専門職への）謝礼」。 語源メモ: feoh（お金）→fehu（家畜）。,経済,2,true
leap_en_0090,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: 運賃,fare,earn,neighbor,follow,support,spill,grade,ground,1,fare が正解です。意味は「運賃」。 語源メモ: faran 「旅」。,環境,2,true
leap_en_0091,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: ①勘定 ②請求書 ③〈米〉紙幣 ④法案,bill,hurt,audience,wander,prevent,pretend,senior,pollution,1,bill が正解です。意味は「①勘定 ②請求書 ③〈米〉紙幣 ④法案」。 語源メモ: bille（教皇印が押された文書）→bulla（丸い鉛製の印章）→bhew-（膨らむ）＝「印が押された文書」。,経済,2,true
leap_en_0092,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①貿易 ②（the ～ trade）～業 ③商売 ④～を交換する,trade,injure,crowd,travel,deny,behave,graduate,sight,1,trade が正解です。意味は「①貿易 ②（the ～ trade）～業 ③商売 ④～を交換する」。 語源メモ: trado（通り道）。,経済,2,true
leap_en_0093,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: ①富，財産〈不可算〉 ②（a － of ～）豊富な～,wealth,damage,author,pass,enable,bear,decide,view,1,wealth が正解です。意味は「①富，財産〈不可算〉 ②（a － of ～）豊富な～」。 語源メモ: walo（幸福）＋-itho（こと）→wela（良く）→welh-（欲しいと思う）。,経済,2,true
leap_en_0094,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①経済 ②節約,economy,destroy,staff,likely,succeed,explore,judge,landscape,1,economy が正解です。意味は「①経済 ②節約」。 語源メモ: ??oikonomia（家計のやりくり）→??oikos（一家の財産）＋nemo（分配する）。,経済,2,true
leap_en_0095,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: ①会社 ②（one's －）一緒にいること ③仲間 ④来客,company,ruin,clerk,natural,miss,happen,quit,nature,1,company が正解です。意味は「①会社 ②（one's －）一緒にいること ③仲間 ④来客」。 語源メモ: 「com（共に）」と「panis（パンを食べる）」+「-y」＝「一緒にパンを食べる仲間」。,経済,2,true
leap_en_0096,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: 仕事〈可算〉,task,danger,customer,certain,fail,appear,retire,seed,1,task が正解です。意味は「仕事〈可算〉」。 語源メモ: tasca（義務 評価）。,環境,2,true
leap_en_0097,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（金）を稼ぐ，もうける ②（評判など）を得る,earn,neighbor,passenger,probably,mistake,remain,review,plant,1,earn が正解です。意味は「①（金）を稼ぐ，もうける ②（評判など）を得る」。 語源メモ: earnian（労働の対価を得る）→aznona（畑仕事をする）→azno（畑仕事）。,経済,2,true
leap_en_0098,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（身体の部位が）痛む ②（身体，感情）を傷つける,hurt,audience,elderly,face,check,survive,choose,bloom,1,hurt が正解です。意味は「①（身体の部位が）痛む ②（身体，感情）を傷つける」。,IT,2,true
leap_en_0099,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①～を痛める ②～をけがさせる,injure,crowd,female,avoid,hide,belong,imagine,harvest,1,injure が正解です。意味は「①～を痛める ②～をけがさせる」。 語源メモ: jure「ただしさ、法律、ちょうど」。,経済,2,true
leap_en_0100,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: ①～に損害を与える ②損害，被害〈不可算〉 ③（複数形）賠償金,damage,author,head,solve,draw,represent,guess,insect,1,damage が正解です。意味は「①～に損害を与える ②損害，被害〈不可算〉 ③（複数形）賠償金」。 語源メモ: damnum （損失、 傷 けが 損傷）。,IT,2,true
leap_en_0101,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: ①～を（完全に）破壊する ②～を殺す，全滅させる,destroy,staff,follow,trouble,join,base,expect,earthquake,1,destroy が正解です。意味は「①～を（完全に）破壊する ②～を殺す，全滅させる」。 語源メモ: de-（反対に）＋struo（建設する）。,IT,2,true
leap_en_0102,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①～を台無しにする ②～を破滅させる ③（複数形）廃墟，荒廃,ruin,clerk,wander,issue,throw,include,predict,temperature,1,ruin が正解です。意味は「①～を台無しにする ②～を破滅させる ③（複数形）廃墟，荒廃」。 語源メモ: ruina（廃墟） 「原型を留めていないこと」。,経済,2,true
leap_en_0103,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: 危険,danger,customer,travel,cheer,operate,contain,remember,degree,1,danger が正解です。意味は「危険」。,IT,2,true
leap_en_0104,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①近所の人 ②（a next-door －）隣の人,neighbor,passenger,pass,encourage,repair,own,remind,flood,1,neighbor が正解です。意味は「①近所の人 ②（a next-door －）隣の人」。,環境,2,true
leap_en_0105,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: 聴衆，観客,audience,elderly,likely,support,sew,share,realize,freeze,1,audience が正解です。意味は「聴衆，観客」。 語源メモ: aud「聞く」ence「もの、こと」。,経済,2,true
leap_en_0106,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: 群衆,crowd,female,natural,prevent,raise,collect,appreciate,reflect,1,crowd が正解です。意味は「群衆」。,環境,2,true
leap_en_0107,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①著者 ②作家,author,head,certain,deny,serve,gather,accept,polite,1,author が正解です。意味は「①著者 ②作家」。 語源メモ: auth「増やす」。,経済,2,true
leap_en_0108,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: （集合的に）職員，従業員,staff,follow,probably,enable,pour,history,consider,rude,1,staff が正解です。意味は「（集合的に）職員，従業員」。,IT,2,true
leap_en_0109,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①〈米〉店員 ②事務員，社員,clerk,wander,face,succeed,spill,subject,mind,lonely,1,clerk が正解です。意味は「①〈米〉店員 ②事務員，社員」。,IT,2,true
leap_en_0110,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: 客,customer,travel,avoid,miss,pretend,education,wonder,lazy,1,customer が正解です。意味は「客」。,経済,2,true
leap_en_0111,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: 乗客,passenger,pass,solve,fail,behave,knowledge,seem,strict,1,passenger が正解です。意味は「乗客」。 語源メモ: pass「歩く」。,経済,2,true
leap_en_0112,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①年配の ②（the －）年配の人々,elderly,likely,trouble,mistake,bear,uniform,compare,ugly,1,elderly が正解です。意味は「①年配の ②（the －）年配の人々」。,環境,2,true
leap_en_0113,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: ①女性の ②（動物）雌の ③女性，雌,female,natural,issue,check,explore,grade,concentrate,intelligent,1,female が正解です。意味は「①女性の ②（動物）雌の ③女性，雌」。,環境,2,true
leap_en_0114,英語,英単語 LEAP 英訳,1学期,範囲D,次の意味に最も近い英単語を選びなさい: ①向かう ②～を率いる,head,certain,cheer,hide,happen,senior,focus,silly,1,head が正解です。意味は「①向かう ②～を率いる」。 語源メモ: head「頭」。,環境,2,true
leap_en_0115,英語,英単語 LEAP 英訳,1学期,範囲E,次の意味に最も近い英単語を選びなさい: ①～の後について行く，～に続く ②（忠告，方針など）に従う,follow,probably,encourage,draw,appear,graduate,allow,nervous,1,follow が正解です。意味は「①～の後について行く，～に続く ②（忠告，方針など）に従う」。,経済,2,true
leap_en_0116,英語,英単語 LEAP 英訳,1学期,範囲A,次の意味に最も近い英単語を選びなさい: 歩き回る，さまよう,wander,face,support,join,remain,decide,admit,awake,1,wander が正解です。意味は「歩き回る，さまよう」。 語源メモ: windana（曲がりくねる）。,経済,2,true
leap_en_0117,英語,英単語 LEAP 英訳,1学期,範囲B,次の意味に最も近い英単語を選びなさい: ①旅行する，移動する ②（光，音などが）進む,travel,avoid,prevent,throw,survive,judge,ground,attitude,1,travel が正解です。意味は「①旅行する，移動する ②（光，音などが）進む」。 語源メモ: tra-「向こう側へ、変換」。,環境,2,true
leap_en_0118,英語,英単語 LEAP 英訳,1学期,範囲C,次の意味に最も近い英単語を選びなさい: ①～を通り過ぎる ②～を抜く ③（試験）に受かる ④（（人）A）（人）に（A を）渡す ⑤（時が）過ぎる ⑥通行証,pass,solve,deny,operate,belong,quit,pollution,character,1,pass が正解です。意味は「①～を通り過ぎる ②～を抜く ③（試験）に受かる ④（（人）A）（人）に（A を）渡す ⑤（時が）過ぎる ⑥通行証」。 語源メモ: pass「歩く」。,IT,2,true
