id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_0049,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: condition,①状態，容態 ②（通例 －s）（周囲の）状況，条件,①身体的な ②物理的な,習慣，癖,証拠〈不可算〉,①（会費，遊園地などの）料金 ②（専門職への）謝礼,（集合的に）職員，従業員,①～を妨げる ②～を予防する,（to ～）①（～に）所属している ②（～の）所有物である,1,condition は「①状態，容態 ②（通例 －s）（周囲の）状況，条件」という意味で使われます。 語源メモ: -tion「こと、もの」、con-「ともに、強意」。,IT,2,true
leap_ja_0050,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: medical,①医療の ②医学の,①（体温の）熱 ②熱狂,①習慣 ②（複数形）税関,①価値 ②（複数形）価値観 ③お買い得品〈不可算〉 ④～を重んじる,運賃,①〈米〉店員 ②事務員，社員,①～を否定する ②〈S V O1 O2〉（O1）に（O2を）与えない,①～を代表する ②（記号などが）を表す ③～を表現する,1,medical は「①医療の ②医学の」という意味で使われます。 語源メモ: med-「中間」。,経済,2,true
leap_ja_0051,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: stress,①ストレス ②（on ～）（～に対する）強調 ③～を強調する,①（physical －）体力 ②力,伝統,①財宝，宝 ②大事な物［人］ ③（思い出など）を大事にする,①勘定 ②請求書 ③〈米〉紙幣 ④法案,客,（A to do）（A）に［が］（～することを）可能にする,①～の基礎を置く ②基礎（の部分），基盤 ③基地,1,stress は「①ストレス ②（on ～）（～に対する）強調 ③～を強調する」という意味で使われます。 語源メモ: stringo（圧迫する；ピンと張る）→streyg-（押し付ける）＝「圧力を加えること」。,IT,2,true
leap_ja_0052,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: suffer,①（from ～）（病気などで）苦しむ ②（苦痛，損害）を経験する,①（通例 －s）涙〈可算〉 ②（up）～を引き裂く,①社会〈不可算〉 ②（ある具体的な）社会〈可算〉 ③（one's －）～と同席すること ④協会,①流行 ②流儀，やり方 ③（手などで）～を作る,①貿易 ②（the ～ trade）～業 ③商売 ④～を交換する,乗客,①（in ～）（～に）成功する ②（to ～）（家業などを）継ぐ,～を含む,1,suffer は「①（from ～）（病気などで）苦しむ ②（苦痛，損害）を経験する」という意味で使われます。 語源メモ: sub-（下に）＋fero（運ぶ）。,環境,2,true
leap_ja_0053,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: exercise,①運動 ②（複数形）練習 ③運動する ④～を行使する,①～の味がする ②～の味をみる ③味 ④好み,①（the－）（集合的に）法律，国法 ②（個々の）法律 ③（科学などの）法則,①（the －）大衆 ②公の，公共の,①富，財産〈不可算〉 ②（a － of ～）豊富な～,①年配の ②（the －）年配の人々,①～を逃す ②～を休む ③～を恋しく思う,①～を含む ②～を抑える,1,exercise は「①運動 ②（複数形）練習 ③運動する ④～を行使する」という意味で使われます。,IT,2,true
leap_ja_0054,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: breathe,呼吸する，息をする,①規則 ②～を支配する,祖先,①投票（数） ②投票する,①経済 ②節約,①女性の ②（動物）雌の ③女性，雌,①（in［at］～）（～に）失敗する ②（to do）～できない ③（試験）に落ちる ④（人）に役に立たない,（所有格の後で）①自分自身の ②（名詞的に）自分自身のもの ③～を所有している,1,breathe は「呼吸する，息をする」という意味で使われます。 語源メモ: breth（息）＋-en（する）。,経済,2,true
leap_ja_0055,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: thirsty,①のどが渇いた ②（for ～）（～を）切望して,役割,①人口，個体数 ②（一定の地域に住む）住民,政府,①会社 ②（one's －）一緒にいること ③仲間 ④来客,①向かう ②～を率いる,①間違い ②（A for B）（A）を（B と）間違える,①～を共有する ②（考えなど）を（人に）伝える ③共有 ④分け前,1,thirsty は「①のどが渇いた ②（for ～）（～を）切望して」という意味で使われます。,経済,2,true
leap_ja_0056,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: physical,①身体的な ②物理的な,習慣，癖,①母国の，その土地の ②（ある土地の）生まれの人,①国家 ②（the －） 国民,仕事〈可算〉,①～の後について行く，～に続く ②（忠告，方針など）に従う,①～を調べる ②～を阻止する ③小切手 ④勘定書 ⑤検査，点検 ⑥抑制,①（同種の物）を集める ②～を徴収する，回収する,1,physical は「①身体的な ②物理的な」という意味で使われます。 語源メモ: phusis（自然）＋-ikos（～の）→phuo（生み出す）＋-sis（こと）。,環境,2,true
leap_ja_0057,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: fever,①（体温の）熱 ②熱狂,①習慣 ②（複数形）税関,海外へ，海外で,①首都 ②資本 ③重大な，死に値する,①（金）を稼ぐ，もうける ②（評判など）を得る,歩き回る，さまよう,①～を隠す ②隠れる,①～を集める ②集まる,1,fever は「①（体温の）熱 ②熱狂」という意味で使われます。,経済,2,true
leap_ja_0058,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: strength,①（physical －）体力 ②力,伝統,①その土地の，地元の ②地方の ③ 地元の人,①州 ②状態 ③国家 ④（意見，情報）を述べる,①（身体の部位が）痛む ②（身体，感情）を傷つける,①旅行する，移動する ②（光，音などが）進む,①（線で絵など）を描く ②（注意）を引く ③ ～を引っ張る，集める,①歴史 ②履歴，前歴，病歴,1,strength は「①（physical －）体力 ②力」という意味で使われます。,環境,2,true
leap_ja_0059,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: tear,①（通例 －s）涙〈可算〉 ②（up）～を引き裂く,①社会〈不可算〉 ②（ある具体的な）社会〈可算〉 ③（one's －）～と同席すること ④協会,①調査〈可算〉 ②～を調査する,政治的な，政治の,①～を痛める ②～をけがさせる,①～を通り過ぎる ②～を抜く ③（試験）に受かる ④（（人）A）（人）に（A を）渡す ⑤（時が）過ぎる ⑥通行証,①（クラブ，団体など）に加わる ②～をつなぐ ③（食事などを）～とともにする ④（議論，活動などに）参加する,①科目 ②話題 ③被験者 ④（be － to ～）～を受けやすい,1,tear は「①（通例 －s）涙〈可算〉 ②（up）～を引き裂く」という意味で使われます。 語源メモ: ゲルマン祖語 terana（引き裂く）。,経済,2,true
leap_ja_0060,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: taste,①～の味がする ②～の味をみる ③味 ④好み,①（the－）（集合的に）法律，国法 ②（個々の）法律 ③（科学などの）法則,証拠〈不可算〉,①価格 ②（複数形）物価 ③代償,①～に損害を与える ②損害，被害〈不可算〉 ③（複数形）賠償金,①（to do）～しそうだ，可能性が高い ②おそらく,①～を投げる ②（away［out］）～を捨てる ③（パーティなど）を催す ④投げること,教育,1,taste は「①～の味がする ②～の味をみる ③味 ④好み」という意味で使われます。 語源メモ: taste「味わう」。,経済,2,true
leap_ja_0061,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: rule,①規則 ②～を支配する,祖先,①価値 ②（複数形）価値観 ③お買い得品〈不可算〉 ④～を重んじる,①（費用）を要する，～がかかる ②～を犠牲にする ③費用，犠牲,①～を（完全に）破壊する ②～を殺す，全滅させる,①当然の ②自然の ③生まれながらの,①（機械など）を操作する ②手術する ③（機械などが）作動する，（組織が）運営される,知識，知っていること,1,rule は「①規則 ②～を支配する」という意味で使われます。,経済,2,true
